time;cc;earfcn;pci;rsrp;pl;cfo;pci_neigh;rsrp_neigh;cfo_neigh;dl_mcs;dl_snr;dl_turbo;dl_brate;dl_bler;ul_ta;distance_km;speed_kmph;ul_mcs;ul_buff;ul_brate;ul_bler;rf_o;rf_u;rf_l;is_attached;proc_rmem;proc_rmem_kB;proc_vmem_kB;sys_mem;sys_load;thread_count;cpu_0;cpu_1;cpu_2;cpu_3;cpu_4;cpu_5;cpu_6;cpu_7;cpu_8;cpu_9;cpu_10;cpu_11;cpu_12;cpu_13;cpu_14;cpu_15;cpu_16;cpu_17;cpu_18;cpu_19;cpu_20;cpu_21;cpu_22;cpu_23;cpu_24;cpu_25;cpu_26;cpu_27;cpu_28;cpu_29;cpu_30;cpu_31
1169413;0;368640;1;-5.2;0.0;6.0;n/a;n/a;n/a;25;18;3.4;2289.097168;0;0.0;0.0;0.0;28;0.0;17176.123047;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;0.95;19;0.50;0.0;11;0.0;2.0;0.0;0.0;0.0;0.50;0.50;15;0.0;3.5;0.0;1.00;0.0;0.0;0.0;9.5;0.0;0.0;0.0;0.0;0.0;0.0;0.50;0.50;0.0;0.50;1.00;1.5;0.0
1171412;0;368640;1;-5.2;0.0;-0.48;n/a;n/a;n/a;25;18;4.2;2284.588867;0;0.0;0.0;0.0;28;0.0;19285.082031;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;0.97;19;2.0;0.45;12;0.0;0.95;0.0;0.0;0.0;0.45;0.95;15;0.95;4.0;0.0;0.95;0.0;0.0;0.0;8.0;0.45;0.0;0.0;0.0;0.0;0.45;1.5;0.45;0.45;0.0;0.95;0.95;0.45
1173411;0;368640;1;-5.3;0.0;1.7;n/a;n/a;n/a;25;18;4.0;2294.757568;0;0.0;0.0;0.0;28;0.0;17218.595703;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;0.97;19;2.0;0.50;12;0.0;0.0;0.0;0.0;0.0;0.50;1.00;15;0.50;4.5;0.50;0.0;0.0;0.0;0.0;7.0;1.00;0.0;0.0;0.0;0.0;0.0;0.50;0.0;0.50;0.50;1.00;1.5;0.0
1175410;0;368640;1;-5.3;0.0;-0.15;n/a;n/a;n/a;25;18;4.6;2287.968506;0;0.0;0.0;0.0;28;0.0;17167.652344;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;0.95;19;0.50;0.0;12;0.0;0.0;0.0;0.0;0.0;1.00;0.50;8.5;0.50;3.5;1.00;0.50;0.0;2.0;0.0;8.5;0.50;0.0;0.0;0.0;0.0;2.0;0.50;7.5;0.0;0.0;1.5;1.00;0.50
1177409;0;368640;1;-5.3;0.0;-6.3;n/a;n/a;n/a;25;18;3.8;2293.623291;0;0.0;0.0;0.0;28;0.0;19361.343750;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;0.97;19;0.50;0.0;11;0.0;0.0;0.0;0.0;0.0;0.0;0.50;12;0.50;4.0;0.0;0.50;0.50;2.0;0.0;8.0;1.00;0.0;0.0;0.0;0.0;0.50;1.00;3.0;1.00;0.50;1.00;1.5;0.0
1179408;0;368640;1;-5.4;0.0;5.9;n/a;n/a;n/a;25;18;3.4;2297.029785;0;0.0;0.0;0.0;28;0.0;21544.554688;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;0.97;19;0.95;0.45;12;0.0;0.0;0.0;0.0;0.0;0.95;0.45;6.0;0.45;4.0;0.45;0.45;0.0;0.95;0.0;8.0;0.95;0.0;0.0;0.0;0.0;0.45;0.45;9.5;0.0;0.45;1.5;0.95;0.0
1181407;0;368640;1;-5.3;0.0;5.7;n/a;n/a;n/a;25;18;3.4;2293.623291;0;0.0;0.0;0.0;28;0.0;17210.083984;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;0.95;19;1.5;0.0;12;0.50;0.0;0.0;0.0;0.0;0.50;0.50;8.5;1.00;3.5;1.00;0.50;0.50;1.00;0.0;3.5;4.5;0.0;0.0;0.0;0.0;0.50;1.5;6.0;2.0;0.0;1.5;1.00;0.0
1183406;0;368640;1;-5.4;0.0;-1.8;n/a;n/a;n/a;25;18;3.8;2291.357910;0;0.0;0.0;0.0;28;0.0;17193.085938;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;0.95;19;1.5;0.95;12;0.0;0.0;0.0;0.0;0.0;0.45;0.45;0.0;0.0;3.5;0.0;0.45;0.0;0.0;0.0;0.95;7.0;0.0;0.0;0.0;0.0;0.0;0.95;0.0;15;0.0;0.95;1.5;1.5
1185405;0;368640;1;-5.4;0.0;-0.44;n/a;n/a;n/a;25;18;4.2;2290.227051;0;0.0;0.0;0.0;28;0.0;17184.599609;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;0.95;19;2.0;0.45;12;7.0;0.0;0.0;0.0;0.0;0.0;1.5;0.45;0.95;4.0;0.45;0.45;0.0;0.0;0.0;0.45;0.0;0.45;0.0;0.0;0.0;0.45;1.5;0.45;15;0.45;0.95;0.95;0.45
1187404;0;368640;1;-5.3;0.0;-0.092;n/a;n/a;n/a;25;18;4.2;2293.623291;0;0.0;0.0;0.0;28;0.0;17210.083984;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;0.95;19;0.50;0.0;12;6.5;0.0;0.0;0.0;0.0;1.00;0.50;1.00;1.5;3.5;0.50;0.50;0.0;2.0;0.0;1.00;0.50;0.0;0.0;0.50;0.50;0.0;0.50;0.0;13;0.0;1.5;1.5;0.50
1189403;0;368640;1;-5.4;0.0;13;n/a;n/a;n/a;25;18;4.6;2287.968506;0;0.0;0.0;0.0;28;0.0;19313.609375;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;0.95;19;0.95;0.0;12;0.0;0.0;0.0;0.0;0.0;0.95;0.45;0.45;15;4.0;0.45;0.95;0.0;2.0;0.0;0.95;7.0;0.0;0.45;0.0;0.0;0.95;0.95;0.0;0.45;0.45;0.95;0.95;0.45
1191402;0;368640;1;-5.4;0.0;7.5;n/a;n/a;n/a;26;18;2.2;2354.567871;33;0.0;0.0;0.0;28;0.0;17193.085938;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;0.97;19;1.5;0.50;8.5;4.0;0.50;0.0;0.0;0.0;0.50;0.50;1.00;8.0;4.0;0.50;1.5;0.0;1.00;0.0;4.0;3.5;0.0;0.0;0.0;0.0;0.50;1.5;0.0;8.0;0.0;1.5;1.5;0.0
1193401;0;368640;1;-5.5;0.0;5.9;n/a;n/a;n/a;25;18;3.6;2284.588867;0;0.0;0.0;0.0;28;0.0;17142.294922;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;0.95;19;0.45;0.45;6.0;7.0;0.0;0.0;0.0;0.0;0.45;0.45;0.0;0.0;3.5;0.45;0.45;0.45;1.5;0.45;7.0;0.0;0.0;0.0;0.0;0.0;1.5;0.45;0.45;15;0.45;0.95;0.95;0.45
1195400;0;368640;1;-5.3;0.0;1.5;n/a;n/a;n/a;25;18;3.8;2291.357910;0;0.0;0.0;0.0;28;0.0;17193.085938;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;0.95;19;0.50;0.0;6.0;7.0;0.0;0.0;0.0;0.0;1.00;0.50;0.50;15;3.5;0.0;0.50;0.0;2.0;0.0;6.5;0.0;0.0;0.0;0.0;0.0;0.50;0.0;0.50;1.5;0.50;1.00;1.00;0.0
1197399;0;368640;1;-5.3;0.0;0.75;n/a;n/a;n/a;25;18;3.2;2294.757568;0;0.0;0.0;0.0;28;0.0;19370.919922;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;0.97;19;0.45;0.0;5.5;0.0;0.0;0.0;0.0;0.0;2.0;1.5;0.45;3.5;4.0;0.45;0.95;0.45;2.0;0.0;7.5;7.0;0.0;0.0;0.0;0.0;0.45;0.45;0.45;12;0.45;1.5;1.5;0.95
1199398;0;368640;1;-5.3;0.0;-1.1;n/a;n/a;n/a;25;18;3.8;2293.623291;0;0.0;0.0;0.0;28;0.0;17210.083984;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;0.94;19;1.5;0.45;6.0;0.0;0.0;0.45;0.0;0.0;0.45;1.5;0.95;15;4.0;0.45;0.45;0.0;0.95;0.0;6.0;8.0;0.0;0.0;0.0;0.0;0.45;0.95;0.0;0.45;0.45;0.95;1.5;0.45
1201397;0;368640;1;-5.4;0.0;-3.7;n/a;n/a;n/a;25;18;3.4;2282.341309;20;0.0;0.0;0.0;28;0.0;17125.429688;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;0.95;19;2.0;0.50;5.5;3.5;0.0;0.0;0.0;0.0;1.5;1.00;0.50;9.0;3.5;1.00;1.00;0.50;0.0;0.0;7.0;5.0;0.0;0.0;0.0;0.0;0.50;0.50;0.50;7.0;0.0;1.00;1.00;0.0
1203396;0;368640;1;-5.4;0.0;1.7;n/a;n/a;n/a;25;18;3.6;2291.357910;0;0.0;0.0;0.0;28;0.0;19342.222656;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;0.95;19;2.0;1.00;6.0;0.0;0.0;0.0;0.50;0.0;1.00;1.00;0.0;0.50;3.5;0.50;1.00;0.0;0.0;0.0;6.0;7.0;0.0;0.0;0.0;0.0;0.50;0.50;1.00;15;1.00;1.00;1.5;0.0
1205395;0;368640;1;-5.5;0.0;5.5;n/a;n/a;n/a;25;18;4.4;2292.490234;0;0.0;0.0;0.0;28;0.0;19351.779297;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;0.97;19;1.5;0.50;5.5;0.0;0.50;0.0;0.0;0.0;0.50;0.50;0.0;14;3.5;0.50;0.50;0.0;0.0;0.0;6.5;7.0;0.0;0.0;0.0;0.0;0.50;0.50;0.50;0.0;0.0;1.5;1.00;1.00
1207394;0;368640;1;-5.6;0.0;-4.8;n/a;n/a;n/a;25;18;4.2;2286.840820;0;0.0;0.0;0.0;28;0.0;19304.089844;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;0.94;19;2.5;1.5;6.5;0.95;0.0;0.0;0.0;0.45;2.0;0.95;0.95;15;5.0;0.45;0.95;1.5;0.45;0.45;6.5;6.5;0.0;0.45;0.0;0.0;0.95;3.5;2.0;1.5;0.45;1.5;1.5;0.45
1209393;0;368640;1;-5.4;0.0;3.5;n/a;n/a;n/a;25;18;3.6;2291.357910;0;0.0;0.0;0.0;28;0.0;17193.085938;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;0.97;19;2.0;0.45;5.5;0.0;0.0;0.0;0.0;0.0;0.95;0.45;0.45;15;3.5;0.0;0.45;0.45;0.0;0.0;6.0;7.0;0.45;0.0;0.0;0.0;0.95;0.95;0.95;0.95;0.45;0.95;0.95;0.0
1211392;0;368640;1;-5.5;0.0;3.6;n/a;n/a;n/a;25;18;5.2;2298.167480;0;0.0;0.0;0.0;28;0.0;19399.703125;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;0.95;19;2.0;1.00;4.5;7.0;0.50;0.0;0.0;0.0;2.0;0.50;0.0;14;3.5;0.50;0.50;0.0;0.0;0.0;8.0;0.50;0.0;0.0;0.0;0.0;0.50;1.00;1.00;1.00;0.50;1.5;1.00;0.50
1213391;0;368640;1;-5.4;0.0;-6.1;n/a;n/a;n/a;25;18;4.0;2287.968506;0;0.0;0.0;0.0;28;0.0;17167.652344;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;0.95;19;1.5;0.50;0.0;7.0;0.0;0.0;0.0;0.0;1.00;0.0;0.0;15;3.5;0.0;0.50;0.50;0.0;0.0;12;0.0;0.0;0.0;0.0;0.0;0.50;1.00;1.00;0.50;0.0;1.00;1.00;1.5
1215390;0;368640;1;-5.5;0.0;-6.2;n/a;n/a;n/a;25;18;3.4;2297.029785;0;0.0;0.0;0.0;28;0.0;17235.644531;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;0.95;19;2.0;1.00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.50;0.0;0.50;3.5;1.5;0.0;0.0;0.0;0.0;12;7.0;0.0;0.0;0.0;0.0;0.50;0.50;0.50;15;0.50;1.00;1.00;0.0
1217389;0;368640;1;-5.6;0.0;15;n/a;n/a;n/a;25;18;4.6;2285.714355;0;0.0;0.0;0.0;28;0.0;21438.423828;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;0.94;19;2.0;0.50;0.50;6.0;0.0;0.50;0.50;0.0;1.00;0.50;0.50;1.00;3.5;0.0;1.00;1.00;0.0;0.0;12;1.00;0.0;0.0;0.0;0.0;1.00;1.5;1.5;14;0.50;1.5;1.5;0.0
1219388;0;368640;1;-5.6;0.0;7.6;n/a;n/a;n/a;25;18;4.2;2287.968506;0;0.0;0.0;0.0;28;0.0;17167.652344;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;0.97;19;2.0;1.00;2.5;7.0;0.0;0.0;0.0;0.0;1.00;0.50;0.50;13;3.5;1.00;0.50;0.50;0.0;0.0;9.5;0.0;0.0;0.0;0.0;0.0;0.50;1.00;1.5;1.5;1.00;1.00;1.00;0.0
1221387;0;368640;1;-5.6;0.0;-0.33;n/a;n/a;n/a;25;18;4.2;2294.757568;0;0.0;0.0;0.0;28;0.0;19370.919922;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;0.95;19;2.0;0.45;6.0;5.0;0.0;0.0;0.0;0.0;1.5;0.45;0.45;15;4.0;0.45;0.45;0.0;0.0;0.0;6.0;2.5;0.45;0.0;0.0;0.0;0.45;0.45;0.95;1.5;0.45;1.5;0.95;0.0
1223386;0;368640;1;-5.3;0.0;12;n/a;n/a;n/a;25;18;4.4;2290.227051;0;0.0;0.0;0.0;28;0.0;17184.599609;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;0.97;19;2.0;1.5;6.5;0.0;0.0;0.0;0.0;0.0;0.45;0.45;0.0;5.5;3.5;0.0;0.45;0.45;0.0;0.0;6.0;7.0;0.0;0.0;0.0;0.0;0.45;0.45;0.95;10.0;0.0;0.95;1.5;0.45
1225385;0;368640;1;-5.5;0.0;7.0;n/a;n/a;n/a;25;18;3.4;2292.490234;0;0.0;0.0;0.0;28;0.0;21501.976562;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;0.94;19;2.0;1.5;6.5;0.0;0.0;0.0;0.0;0.0;0.45;0.0;0.45;15;3.5;0.0;0.45;0.0;0.0;0.0;5.5;7.0;0.0;0.0;0.0;0.0;0.45;1.5;0.0;0.0;0.45;0.95;0.95;0.0
1227384;0;368640;1;-5.4;0.0;-0.42;n/a;n/a;n/a;25;18;4.4;2293.623291;0;0.0;0.0;0.0;28;0.0;17210.083984;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;0.98;19;2.0;0.45;6.5;4.5;0.0;0.0;0.0;0.0;0.45;0.95;0.0;12;3.5;0.45;0.45;0.0;1.5;0.45;6.0;2.0;0.95;0.45;0.45;0.0;2.0;2.0;0.0;5.0;0.45;0.95;0.95;0.0
1229383;0;368640;1;-5.4;0.0;-9.4;n/a;n/a;n/a;25;18;5.2;2292.490234;0;0.0;0.0;0.0;28;0.0;19351.779297;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;0.94;19;0.0;0.0;6.0;1.5;0.0;0.0;0.0;0.0;1.00;0.50;0.0;13;3.5;0.50;0.50;0.0;1.5;0.0;5.5;0.0;6.5;0.0;0.0;0.0;0.0;1.00;0.50;2.0;0.0;1.00;1.00;0.0
1231382;0;368640;1;-5.3;0.0;-7.9;n/a;n/a;n/a;25;18;4.0;2287.968506;0;0.0;0.0;0.0;28;0.0;17167.652344;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;0.95;19;0.45;0.0;6.0;0.45;2.0;0.0;0.0;0.0;0.95;0.45;0.45;12;3.5;0.0;0.45;0.45;2.5;0.0;6.0;0.45;5.5;0.0;0.0;0.0;0.95;2.5;0.0;3.5;0.45;1.5;0.95;0.0
1233381;0;368640;1;-5.4;0.0;5.0;n/a;n/a;n/a;25;18;4.2;2298.167480;0;0.0;0.0;0.0;28;0.0;17244.179688;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;0.95;19;0.50;0.0;6.5;0.0;7.0;0.0;0.0;0.0;1.00;0.50;0.0;14;3.5;0.50;0.50;0.50;2.0;0.0;6.0;0.0;0.50;0.0;0.0;0.0;0.0;1.00;0.0;1.5;0.50;1.00;1.5;0.50
1235380;0;368640;1;-5.4;0.0;-2.4;n/a;n/a;n/a;25;18;5.0;2293.623291;0;0.0;0.0;0.0;28;0.0;17210.083984;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;0.97;19;0.45;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.45;0.45;0.45;15;3.5;0.0;1.5;0.0;1.5;0.0;5.5;0.0;6.5;0.0;0.0;0.0;0.45;0.45;0.95;0.0;0.0;0.95;0.95;0.0
1237379;0;368640;1;-5.4;0.0;6.7;n/a;n/a;n/a;25;18;4.0;2285.714355;0;0.0;0.0;0.0;28;0.0;17150.738281;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;0.97;19;1.5;1.00;6.5;0.50;0.50;0.0;0.0;0.0;1.5;1.00;0.0;5.0;4.0;0.50;0.50;1.00;1.00;0.0;6.0;0.0;7.5;0.0;0.0;0.0;1.00;0.0;1.00;12;0.50;1.5;1.5;0.0
1239378;0;368640;1;-5.4;0.0;7.7;n/a;n/a;n/a;25;18;4.2;2290.227051;0;0.0;0.0;0.0;28;0.0;17184.599609;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;0.94;19;2.0;0.50;6.0;0.0;0.0;0.0;0.0;0.0;1.00;1.00;0.50;7.0;3.5;0.0;0.50;1.00;0.0;0.0;6.0;0.0;7.0;0.0;0.0;0.0;0.0;1.00;1.5;8.0;0.50;1.00;1.00;0.50
1241377;0;368640;1;-5.4;0.0;3.9;n/a;n/a;n/a;25;18;3.6;2285.714355;0;0.0;0.0;0.0;28;0.0;17150.738281;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;0.97;19;2.0;1.00;6.5;0.0;1.00;0.0;0.0;0.0;0.50;1.5;0.50;7.5;5.5;0.50;0.50;0.50;0.0;0.0;6.0;0.0;6.5;0.0;0.0;0.0;1.00;1.00;1.00;5.5;0.50;1.5;1.5;0.0
1243376;0;368640;1;-5.4;0.0;9.8;n/a;n/a;n/a;25;18;3.6;2283.464600;0;0.0;0.0;0.0;28;0.0;17133.857422;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;0.97;19;2.0;0.45;6.5;0.0;1.5;0.0;0.0;0.0;0.45;0.45;0.45;0.45;9.0;0.0;0.45;0.95;0.0;0.0;5.5;0.0;5.5;0.0;0.0;0.0;0.45;0.45;0.95;0.45;10;0.95;0.95;0.0
1245375;0;368640;1;-5.4;0.0;-3.8;n/a;n/a;n/a;25;18;3.6;2289.097168;0;0.0;0.0;0.0;28;0.0;15029.107422;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;0.95;19;2.0;1.00;6.0;0.0;6.5;0.0;0.0;0.0;0.50;0.0;0.50;0.0;3.5;0.0;0.50;1.00;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.50;0.50;0.50;0.50;0.0;15;1.00;1.00;0.0
1247374;0;368640;1;-5.4;0.0;-4.1;n/a;n/a;n/a;25;18;4.4;2297.029785;0;0.0;0.0;0.0;28;0.0;17235.644531;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;0.97;19;2.0;0.95;6.0;0.0;5.5;0.45;0.0;0.0;0.95;1.5;0.0;0.95;4.5;0.45;0.45;0.45;0.45;0.0;5.5;0.45;2.0;0.0;0.0;0.0;0.45;3.5;0.45;0.45;15;0.95;1.5;0.95
1249373;0;368640;1;-5.5;0.0;-6.1;n/a;n/a;n/a;25;18;3.8;2294.757568;0;0.0;0.0;0.0;28;0.0;17218.595703;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;0.98;19;2.0;0.50;6.5;0.0;7.0;0.0;0.0;0.0;0.50;0.50;0.50;0.50;18;0.0;0.50;0.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;1.00;1.00;0.50;0.0;2.0;1.5;1.5;0.0
1251372;0;368640;1;-5.3;0.0;4.9;n/a;n/a;n/a;25;18;4.0;2285.714355;0;0.0;0.0;0.0;28;0.0;19294.582031;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;1.0;19;2.0;0.45;6.5;0.0;4.0;0.0;0.0;0.0;2.0;0.45;0.45;0.95;18;0.0;0.45;0.45;0.0;0.45;6.0;0.0;3.5;0.0;0.0;0.0;0.45;1.5;0.95;0.45;1.5;0.95;0.95;0.45
1253371;0;368640;1;-5.4;0.0;10;n/a;n/a;n/a;25;18;4.6;2283.464600;0;0.0;0.0;0.0;28;0.0;17133.857422;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;0.97;19;0.45;0.0;11;0.0;3.5;0.0;0.0;0.0;1.5;0.45;0.45;0.95;4.5;0.45;0.45;0.45;2.0;0.0;0.45;0.0;3.5;0.0;0.0;0.0;0.45;0.45;1.5;0.0;15;0.95;1.5;0.0
1255370;0;368640;1;-5.4;0.0;-0.047;n/a;n/a;n/a;25;18;5.4;2291.357910;0;0.0;0.0;0.0;28;0.0;17193.085938;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;0.95;19;2.0;1.00;12;0.0;7.0;0.0;0.0;0.0;0.50;0.50;0.0;1.00;4.0;0.0;0.50;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.50;0.50;0.50;0.0;15;1.00;1.00;0.0
1257369;0;368640;1;-5.4;0.0;6.9;n/a;n/a;n/a;25;18;5.6;2293.623291;0;0.0;0.0;0.0;28;0.0;17210.083984;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;0.98;19;1.5;0.45;12;0.0;7.0;0.0;0.0;0.45;2.5;0.95;0.45;0.45;8.5;0.45;0.45;0.45;1.5;0.0;0.0;0.0;0.45;0.45;0.0;0.0;0.95;0.95;0.45;0.95;11;1.5;0.95;0.0
1259368;0;368640;1;-5.3;0.0;-0.54;n/a;n/a;n/a;25;18;4.8;2286.840820;0;0.0;0.0;0.0;28;0.0;17159.191406;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;0.97;19;0.50;1.00;12;0.0;3.5;0.0;0.0;0.0;0.50;0.50;0.50;0.50;11;0.50;0.50;0.50;2.0;0.0;0.0;0.0;3.5;0.0;0.0;0.0;1.00;1.00;0.0;0.0;8.0;1.00;1.00;0.50
1261367;0;368640;1;-5.3;0.0;14;n/a;n/a;n/a;25;18;4.6;2283.464600;20;0.0;0.0;0.0;28;0.0;19275.589844;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;1.0;19;0.0;0.95;12;0.0;0.0;0.0;0.0;0.0;0.45;0.45;0.0;0.0;19;0.0;0.0;0.0;1.5;0.0;0.0;0.0;7.0;0.0;0.0;0.0;1.5;0.0;0.45;0.45;0.45;0.95;1.5;0.0
1263366;0;368640;1;-5.4;0.0;5.5;n/a;n/a;n/a;25;18;4.0;2289.097168;0;0.0;0.0;0.0;28;0.0;17176.123047;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;0.95;19;0.50;0.0;12;0.50;7.0;0.50;0.0;0.0;1.5;1.00;0.50;0.50;14;0.50;1.00;0.0;2.5;1.5;0.0;0.0;0.50;0.0;0.0;0.0;1.00;1.00;0.0;0.50;5.0;1.5;1.5;0.0
1265365;0;368640;1;-5.4;0.0;4.5;n/a;n/a;n/a;25;18;4.2;2299.306152;0;0.0;0.0;0.0;28;0.0;17252.724609;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;0.98;19;0.50;1.00;6.0;0.0;7.0;0.0;0.0;0.0;0.50;0.0;0.0;0.0;3.5;0.0;0.0;0.0;1.5;0.0;5.5;0.0;0.0;0.0;0.0;0.0;0.0;1.00;0.0;0.0;15;1.00;1.00;0.0
1267364;0;368640;1;-5.4;0.0;5.0;n/a;n/a;n/a;25;18;4.0;2297.029785;0;0.0;0.0;0.0;28;0.0;19390.099609;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;0.95;19;0.45;0.0;3.5;0.95;7.5;0.0;0.45;0.0;2.0;0.95;0.95;0.45;9.0;0.0;0.45;0.45;2.5;0.45;9.0;0.0;0.0;0.45;0.0;0.0;1.5;1.5;0.45;0.95;11;1.5;1.5;0.45
1269363;0;368640;1;-5.4;0.0;2.4;n/a;n/a;n/a;25;18;4.2;2289.097168;0;0.0;0.0;0.0;28;0.0;19323.136719;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;1.0;19;0.50;0.50;0.0;0.0;7.0;0.0;0.0;0.0;1.00;1.00;1.00;0.50;11;0.0;0.50;0.0;2.0;0.0;12;0.0;0.0;0.0;0.0;0.0;1.00;0.50;0.50;0.50;8.5;1.5;1.00;0.0
1271362;0;368640;1;-5.5;0.0;6.1;n/a;n/a;n/a;25;18;4.4;2289.097168;0;0.0;0.0;0.0;28;0.0;19323.136719;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;0.95;19;0.45;0.0;0.0;0.0;7.0;0.0;0.0;0.0;0.45;0.0;0.95;0.0;4.0;0.45;0.45;0.0;1.5;0.0;12;0.0;0.0;0.0;0.0;0.0;0.45;0.45;0.95;0.45;15;0.95;1.5;0.0
1273361;0;368640;1;-5.5;0.0;5.7;n/a;n/a;n/a;25;18;4.2;2293.623291;0;0.0;0.0;0.0;28;0.0;21512.605469;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;0.98;19;0.95;0.0;0.0;0.0;7.0;0.0;0.0;0.0;0.95;2.0;0.45;0.95;17;0.0;0.45;0.0;2.0;0.0;12;0.45;0.45;0.0;0.0;0.0;0.45;0.45;0.95;0.45;2.5;0.95;0.95;0.95
1275360;0;368640;1;-5.4;0.0;3.1;n/a;n/a;n/a;25;18;4.6;2284.588867;0;0.0;0.0;0.0;28;0.0;17142.294922;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;0.97;19;1.00;0.0;0.50;0.50;0.0;0.50;0.0;0.0;1.00;0.50;0.0;0.50;12;1.00;1.00;1.5;2.0;0.0;12;0.0;7.0;0.0;0.50;0.50;0.50;0.50;1.00;0.0;7.0;1.5;1.5;0.50
1277359;0;368640;1;-5.4;0.0;-1.1;n/a;n/a;n/a;25;18;4.2;2292.490234;0;0.0;0.0;0.0;28;0.0;17201.580078;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;0.97;19;0.45;0.45;5.0;0.0;0.95;0.0;0.0;0.45;0.95;0.95;0.95;0.95;14;0.45;0.95;0.45;2.0;0.0;7.0;0.0;6.5;0.0;0.0;0.0;2.0;0.45;1.5;0.95;6.0;1.5;0.95;0.0
1279358;0;368640;1;-5.4;0.0;-3.5;n/a;n/a;n/a;25;18;3.4;2297.029785;0;0.0;0.0;0.0;28;0.0;17235.644531;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;0.95;19;0.50;0.0;6.0;0.0;7.0;0.0;0.0;0.0;0.50;0.50;0.0;0.0;3.5;0.50;1.00;0.50;2.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.50;1.00;1.00;0.0;15;1.00;1.5;0.50
1281357;0;368640;1;-5.4;0.0;3.7;n/a;n/a;n/a;25;18;3.6;2298.167480;0;0.0;0.0;0.0;28;0.0;17244.179688;0;0.0;0.0;0.0;0.0;1.4;905328;1837540;16;0.97;19;0.45;0.0;0.95;0.0;7.0;0.0;0.0;0.0;0.45;0.45;0.45;0.45;4.0;0.95;0.45;0.0;2.0;0.0;11;0.0;0.0;0.45;0.0;0.0;0.0;0.45;0.95;0.45;15;1.5;0.95;0.0
